issue_id,entity_type,entity_id,issue_type,issue_summary,severity,recommended_action,review_status,production_eligible,question_id,original_paper_file,original_paper_page,answer_source_file,answer_evidence_location,year_report_evidence_location,difficulty_value,discrimination_value,metric_review_summary,common_errors_review,teaching_suggestion_review,evidence_decision
QI-C003-0126,year_report_observation,YRO-C003-2021-06,year_report_discrimination_review_required,已文档核验2021Q06: 原卷真题p2; 答案2021广州中考-参考答案.pdf; 年报p10; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-06,2021广州中考.pdf,真题p2,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p10;文档核验:2021Q06逐题分析,0.7252,0.7086,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0127,year_report_observation,YRO-C003-2021-07,year_report_discrimination_review_required,已文档核验2021Q07: 原卷真题p2; 答案2021广州中考-参考答案.pdf; 年报p11; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-07,2021广州中考.pdf,真题p2,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p11;文档核验:2021Q07逐题分析,0.4738,0.5785,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0128,year_report_observation,YRO-C003-2021-08,year_report_discrimination_review_required,已文档核验2021Q08: 原卷真题p2; 答案2021广州中考-参考答案.pdf; 年报p12; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-08,2021广州中考.pdf,真题p2,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p12;文档核验:2021Q08逐题分析,0.5904,0.7057,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0129,year_report_observation,YRO-C003-2021-09,year_report_metric_review_required,已文档核验2021Q09: 原卷真题p3; 答案2021广州中考-参考答案.pdf; 年报p13; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-09,2021广州中考.pdf,真题p3,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p13;文档核验:2021Q09逐题分析,0.8452,0.4939,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0130,year_report_observation,YRO-C003-2021-10,year_report_discrimination_review_required,已文档核验2021Q10: 原卷真题p3; 答案2021广州中考-参考答案.pdf; 年报p15; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-10,2021广州中考.pdf,真题p3,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p15;文档核验:2021Q10逐题分析,0.58,0.6561,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_complete
QI-C003-0131,year_report_observation,YRO-C003-2021-11,year_report_metric_review_required,已文档核验2021Q11: 原卷真题p3; 答案2021广州中考-参考答案.pdf; 年报p15; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-11,2021广州中考.pdf,真题p3,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p15;文档核验:2021Q11逐题分析,0.7502,0.5063,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0132,year_report_observation,YRO-C003-2021-12,year_report_metric_review_required,已文档核验2021Q12: 原卷真题p4; 答案2021广州中考-参考答案.pdf; 年报p24; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-12,2021广州中考.pdf,真题p4,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p24;文档核验:2021Q12逐题分析,0.77,0.7298,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0133,year_report_observation,YRO-C003-2021-13,year_report_metric_review_required,已文档核验2021Q13: 原卷真题p4; 答案2021广州中考-参考答案.pdf; 年报p28; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-13,2021广州中考.pdf,真题p4,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p28;文档核验:2021Q13逐题分析,0.7956,0.4773,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0134,year_report_observation,YRO-C003-2021-14,year_report_discrimination_review_required,已文档核验2021Q14: 原卷真题p5; 答案2021广州中考-参考答案.pdf; 年报p30; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-14,2021广州中考.pdf,真题p5,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p30;文档核验:2021Q14逐题分析,0.9361,0.1847,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0135,year_report_observation,YRO-C003-2021-15,year_report_discrimination_review_required,已文档核验2021Q15: 原卷真题p5; 答案2021广州中考-参考答案.pdf; 年报p31; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-15,2021广州中考.pdf,真题p5,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p31;文档核验:2021Q15逐题分析,0.97,0.07,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0136,year_report_observation,YRO-C003-2021-16,year_report_metric_review_required,已文档核验2021Q16: 原卷真题p6; 答案2021广州中考-参考答案.pdf; 年报p20; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-16,2021广州中考.pdf,真题p6,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p20;文档核验:2021Q16逐题分析,0.8102,0.472,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0137,year_report_observation,YRO-C003-2021-17,year_report_metric_review_required,已文档核验2021Q17: 原卷真题p7; 答案2021广州中考-参考答案.pdf; 年报p40; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-17,2021广州中考.pdf,真题p7,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p40;文档核验:2021Q17逐题分析,0.7232,0.5338,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0138,year_report_observation,YRO-C003-2021-18,year_report_metric_review_required,已文档核验2021Q18: 原卷真题p8; 答案2021广州中考-参考答案.pdf; 年报p42; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2021-18,2021广州中考.pdf,真题p8,2021广州中考-参考答案.pdf,参考答案文件对应题号,年报p42;文档核验:2021Q18逐题分析,0.546,0.5865,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0139,year_report_observation,YRO-C003-2022-01,year_report_discrimination_review_required,已文档核验2022Q01: 原卷真题p1; 答案2022广州中考-参考答案.pdf; 年报p10; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-01,2022广州中考.pdf,真题p1,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p10;文档核验:2022Q01逐题分析,0.8641,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0140,year_report_observation,YRO-C003-2022-02,year_report_discrimination_review_required,已文档核验2022Q02: 原卷真题p1; 答案2022广州中考-参考答案.pdf; 年报p10; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-02,2022广州中考.pdf,真题p1,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p10;文档核验:2022Q02逐题分析,0.9653,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0141,year_report_observation,YRO-C003-2022-03,year_report_discrimination_review_required,已文档核验2022Q03: 原卷真题p1; 答案2022广州中考-参考答案.pdf; 年报p11; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-03,2022广州中考.pdf,真题p1,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p11;文档核验:2022Q03逐题分析,0.7252,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0142,year_report_observation,YRO-C003-2022-04,year_report_discrimination_review_required,已文档核验2022Q04: 原卷真题p1; 答案2022广州中考-参考答案.pdf; 年报p12; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-04,2022广州中考.pdf,真题p1,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p12;文档核验:2022Q04逐题分析,0.6486,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0143,year_report_observation,YRO-C003-2022-05,year_report_discrimination_review_required,已文档核验2022Q05: 原卷真题p2; 答案2022广州中考-参考答案.pdf; 年报p13; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-05,2022广州中考.pdf,真题p2,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p13;文档核验:2022Q05逐题分析,0.7,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0144,year_report_observation,YRO-C003-2022-06,year_report_discrimination_review_required,已文档核验2022Q06: 原卷真题p2; 答案2022广州中考-参考答案.pdf; 年报p14; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-06,2022广州中考.pdf,真题p2,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p14;文档核验:2022Q06逐题分析,0.6573,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0145,year_report_observation,YRO-C003-2022-07,year_report_metric_review_required,已文档核验2022Q07: 原卷真题p2; 答案2022广州中考-参考答案.pdf; 年报p16; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-07,2022广州中考.pdf,真题p2,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p16;文档核验:2022Q07逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0146,year_report_observation,YRO-C003-2022-08,year_report_discrimination_review_required,已文档核验2022Q08: 原卷真题p3; 答案2022广州中考-参考答案.pdf; 年报p16; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-08,2022广州中考.pdf,真题p3,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p16;文档核验:2022Q08逐题分析,0.725,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0147,year_report_observation,YRO-C003-2022-09,year_report_discrimination_review_required,已文档核验2022Q09: 原卷真题p3; 答案2022广州中考-参考答案.pdf; 年报p17; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-09,2022广州中考.pdf,真题p3,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p17;文档核验:2022Q09逐题分析,0.6295,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0148,year_report_observation,YRO-C003-2022-10,year_report_metric_review_required,已文档核验2022Q10: 原卷真题p3; 答案2022广州中考-参考答案.pdf; 年报p18; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-10,2022广州中考.pdf,真题p3,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p18;文档核验:2022Q10逐题分析,0.4773,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0149,year_report_observation,YRO-C003-2022-11,year_report_discrimination_review_required,已文档核验2022Q11: 原卷真题p3; 答案2022广州中考-参考答案.pdf; 年报p19; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-11,2022广州中考.pdf,真题p3,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p19;文档核验:2022Q11逐题分析,0.5867,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0150,year_report_observation,YRO-C003-2022-12,year_report_metric_review_required,已文档核验2022Q12: 原卷真题p4; 答案2022广州中考-参考答案.pdf; 年报p22; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-12,2022广州中考.pdf,真题p4,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p22;文档核验:2022Q12逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0151,year_report_observation,YRO-C003-2022-13,year_report_metric_review_required,已文档核验2022Q13: 原卷真题p4; 答案2022广州中考-参考答案.pdf; 年报p23; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-13,2022广州中考.pdf,真题p4,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p23;文档核验:2022Q13逐题分析,0.53,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0152,year_report_observation,YRO-C003-2022-14,year_report_metric_review_required,已文档核验2022Q14: 原卷真题p4; 答案2022广州中考-参考答案.pdf; 年报p25; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-14,2022广州中考.pdf,真题p4,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p25;文档核验:2022Q14逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0153,year_report_observation,YRO-C003-2022-15,year_report_metric_review_required,已文档核验2022Q15: 原卷真题p5; 答案2022广州中考-参考答案.pdf; 年报p29; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-15,2022广州中考.pdf,真题p5,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p29;文档核验:2022Q15逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0154,year_report_observation,YRO-C003-2022-16,year_report_metric_review_required,已文档核验2022Q16: 原卷真题p5; 答案2022广州中考-参考答案.pdf; 年报p30; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-16,2022广州中考.pdf,真题p5,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p30;文档核验:2022Q16逐题分析,1,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0155,year_report_observation,YRO-C003-2022-17,year_report_discrimination_review_required,已文档核验2022Q17: 原卷真题p6; 答案2022广州中考-参考答案.pdf; 年报p34; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-17,2022广州中考.pdf,真题p6,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p34;文档核验:2022Q17逐题分析,0.65,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0156,year_report_observation,YRO-C003-2022-18,year_report_metric_review_required,已文档核验2022Q18: 原卷真题p7; 答案2022广州中考-参考答案.pdf; 年报p38; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2022-18,2022广州中考.pdf,真题p7,2022广州中考-参考答案.pdf,参考答案文件对应题号,年报p38;文档核验:2022Q18逐题分析,0.708,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0157,year_report_observation,YRO-C003-2023-01,year_report_discrimination_review_required,已文档核验2023Q01: 原卷真题p1; 答案2023广州中考_参考答案.pdf; 年报p3; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-01,2023广州中考.pdf,真题p1,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p3;文档核验:2023Q01逐题分析,0.9142,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0158,year_report_observation,YRO-C003-2023-02,year_report_discrimination_review_required,已文档核验2023Q02: 原卷真题p1; 答案2023广州中考_参考答案.pdf; 年报p3; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-02,2023广州中考.pdf,真题p1,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p3;文档核验:2023Q02逐题分析,0.8037,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0159,year_report_observation,YRO-C003-2023-03,year_report_discrimination_review_required,已文档核验2023Q03: 原卷真题p1; 答案2023广州中考_参考答案.pdf; 年报p3; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-03,2023广州中考.pdf,真题p1,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p3;文档核验:2023Q03逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0160,year_report_observation,YRO-C003-2023-04,year_report_discrimination_review_required,已文档核验2023Q04: 原卷真题p1; 答案2023广州中考_参考答案.pdf; 年报p6; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-04,2023广州中考.pdf,真题p1,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p6;文档核验:2023Q04逐题分析,0.8448,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0161,year_report_observation,YRO-C003-2023-05,year_report_discrimination_review_required,已文档核验2023Q05: 原卷真题p2; 答案2023广州中考_参考答案.pdf; 年报p7; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-05,2023广州中考.pdf,真题p2,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p7;文档核验:2023Q05逐题分析,0.8553,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0162,year_report_observation,YRO-C003-2023-06,year_report_discrimination_review_required,已文档核验2023Q06: 原卷真题p2; 答案2023广州中考_参考答案.pdf; 年报p8; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-06,2023广州中考.pdf,真题p2,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p8;文档核验:2023Q06逐题分析,0.6887,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0163,year_report_observation,YRO-C003-2023-07,year_report_discrimination_review_required,已文档核验2023Q07: 原卷真题p3; 答案2023广州中考_参考答案.pdf; 年报p9; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-07,2023广州中考.pdf,真题p3,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p9;文档核验:2023Q07逐题分析,0.6273,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0164,year_report_observation,YRO-C003-2023-08,year_report_discrimination_review_required,已文档核验2023Q08: 原卷真题p3; 答案2023广州中考_参考答案.pdf; 年报p10; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-08,2023广州中考.pdf,真题p3,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p10;文档核验:2023Q08逐题分析,0.6239,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0165,year_report_observation,YRO-C003-2023-09,year_report_metric_review_required,已文档核验2023Q09: 原卷真题p3; 答案2023广州中考_参考答案.pdf; 年报p11; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-09,2023广州中考.pdf,真题p3,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p11;文档核验:2023Q09逐题分析,0.6164,0.6749,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0166,year_report_observation,YRO-C003-2023-10,year_report_discrimination_review_required,已文档核验2023Q10: 原卷真题p4; 答案2023广州中考_参考答案.pdf; 年报p13; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-10,2023广州中考.pdf,真题p4,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p13;文档核验:2023Q10逐题分析,0.3701,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0167,year_report_observation,YRO-C003-2023-11,year_report_metric_review_required,已文档核验2023Q11: 原卷真题p4; 答案2023广州中考_参考答案.pdf; 年报p15; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-11,2023广州中考.pdf,真题p4,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p15;文档核验:2023Q11逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
