issue_id,entity_type,entity_id,issue_type,issue_summary,severity,recommended_action,review_status,production_eligible,question_id,original_paper_file,original_paper_page,answer_source_file,answer_evidence_location,year_report_evidence_location,difficulty_value,discrimination_value,metric_review_summary,common_errors_review,teaching_suggestion_review,evidence_decision
QI-C003-0168,year_report_observation,YRO-C003-2023-12,year_report_discrimination_review_required,已文档核验2023Q12: 原卷真题p4; 答案2023广州中考_参考答案.pdf; 年报p18; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-12,2023广州中考.pdf,真题p4,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p18;文档核验:2023Q12逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0169,year_report_observation,YRO-C003-2023-13,year_report_discrimination_review_required,已文档核验2023Q13: 原卷真题p5; 答案2023广州中考_参考答案.pdf; 年报p21; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-13,2023广州中考.pdf,真题p5,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p21;文档核验:2023Q13逐题分析,1,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0170,year_report_observation,YRO-C003-2023-14,year_report_metric_review_required,已文档核验2023Q14: 原卷真题p5; 答案2023广州中考_参考答案.pdf; 年报p26; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-14,2023广州中考.pdf,真题p5,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p26;文档核验:2023Q14逐题分析,0.438,0.661,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0171,year_report_observation,YRO-C003-2023-15,year_report_metric_review_required,已文档核验2023Q15: 原卷真题p6; 答案2023广州中考_参考答案.pdf; 年报p29; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-15,2023广州中考.pdf,真题p6,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p29;文档核验:2023Q15逐题分析,0.435,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0172,year_report_observation,YRO-C003-2023-16,year_report_metric_review_required,已文档核验2023Q16: 原卷真题p6; 答案2023广州中考_参考答案.pdf; 年报p10; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-16,2023广州中考.pdf,真题p6,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p10;文档核验:2023Q16逐题分析,0.6239,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0173,year_report_observation,YRO-C003-2023-17,year_report_discrimination_review_required,已文档核验2023Q17: 原卷真题p7; 答案2023广州中考_参考答案.pdf; 年报p37-p43;文档核验:2023Q17逐题分析; 难度/区分度已摘录或确认缺项; 错误/建议已摘录,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-17,2023广州中考.pdf,真题p7,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p37-p43;文档核验:2023Q17逐题分析,0.566,,difficulty:准确摘录; discrimination:缺项确认,已摘录,已摘录,resolved_with_verified_evidence_and_confirmed_unavailable_metrics
QI-C003-0174,year_report_observation,YRO-C003-2023-18,year_report_metric_review_required,已文档核验2023Q18: 原卷真题p8; 答案2023广州中考_参考答案.pdf; 年报p44; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2023-18,2023广州中考.pdf,真题p8,2023广州中考_参考答案.pdf,参考答案文件对应题号,年报p44;文档核验:2023Q18逐题分析,0.5166,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0175,year_report_observation,YRO-C003-2024-01,year_report_discrimination_review_required,已文档核验2024Q01: 原卷真题p1; 答案2024广州中考（解析版）.pdf; 年报p6; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-01,2024广州中考.pdf,真题p1,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p6;文档核验:2024Q01逐题分析,0.6875,0.7013,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0176,year_report_observation,YRO-C003-2024-02,year_report_discrimination_review_required,已文档核验2024Q02: 原卷真题p1; 答案2024广州中考（解析版）.pdf; 年报p7; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-02,2024广州中考.pdf,真题p1,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p7;文档核验:2024Q02逐题分析,0.952,0.2236,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0177,year_report_observation,YRO-C003-2024-03,year_report_discrimination_review_required,已文档核验2024Q03: 原卷真题p1; 答案2024广州中考（解析版）.pdf; 年报p7; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-03,2024广州中考.pdf,真题p1,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p7;文档核验:2024Q03逐题分析,0.8426,0.3318,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0178,year_report_observation,YRO-C003-2024-04,year_report_discrimination_review_required,已文档核验2024Q04: 原卷真题p1; 答案2024广州中考（解析版）.pdf; 年报p8; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-04,2024广州中考.pdf,真题p1,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p8;文档核验:2024Q04逐题分析,0.7012,0.7469,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0179,year_report_observation,YRO-C003-2024-05,year_report_discrimination_review_required,已文档核验2024Q05: 原卷真题p2; 答案2024广州中考（解析版）.pdf; 年报p9; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-05,2024广州中考.pdf,真题p2,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p9;文档核验:2024Q05逐题分析,0.702,0.7406,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0180,year_report_observation,YRO-C003-2024-06,year_report_discrimination_review_required,已文档核验2024Q06: 原卷真题p2; 答案2024广州中考（解析版）.pdf; 年报p10; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-06,2024广州中考.pdf,真题p2,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p10;文档核验:2024Q06逐题分析,0.6356,0.3291,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0181,year_report_observation,YRO-C003-2024-07,year_report_discrimination_review_required,已文档核验2024Q07: 原卷真题p3; 答案2024广州中考（解析版）.pdf; 年报p11; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-07,2024广州中考.pdf,真题p3,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p11;文档核验:2024Q07逐题分析,0.5189,0.6998,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0182,year_report_observation,YRO-C003-2024-08,year_report_discrimination_review_required,已文档核验2024Q08: 原卷真题p3; 答案2024广州中考（解析版）.pdf; 年报p12; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-08,2024广州中考.pdf,真题p3,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p12;文档核验:2024Q08逐题分析,0.2883,0.2905,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0183,year_report_observation,YRO-C003-2024-09,year_report_discrimination_review_required,已文档核验2024Q09: 原卷真题p3; 答案2024广州中考（解析版）.pdf; 年报p13; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-09,2024广州中考.pdf,真题p3,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p13;文档核验:2024Q09逐题分析,0.4094,0.3515,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0184,year_report_observation,YRO-C003-2024-10,year_report_discrimination_review_required,已文档核验2024Q10: 原卷真题p3; 答案2024广州中考（解析版）.pdf; 年报p14; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-10,2024广州中考.pdf,真题p3,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p14;文档核验:2024Q10逐题分析,0.5769,0.638,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0185,year_report_observation,YRO-C003-2024-11,year_report_page_unverified,已文档核验2024Q11: 原卷真题p4; 答案2024广州中考（解析版）.pdf; 年报p15; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,medium,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-11,2024广州中考.pdf,真题p4,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p15;文档核验:2024Q11逐题分析,0.5148,0.7119,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0186,year_report_observation,YRO-C003-2024-12,year_report_page_unverified,已文档核验2024Q12: 原卷真题p4; 答案2024广州中考（解析版）.pdf; 年报p18; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,medium,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-12,2024广州中考.pdf,真题p4,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p18;文档核验:2024Q12逐题分析,0.8077,0.5199,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0187,year_report_observation,YRO-C003-2024-13,year_report_discrimination_review_required,已文档核验2024Q13: 原卷真题p4; 答案2024广州中考（解析版）.pdf; 年报p22; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-13,2024广州中考.pdf,真题p4,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p22;文档核验:2024Q13逐题分析,0.5475,0.7365,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0188,year_report_observation,YRO-C003-2024-14,year_report_discrimination_review_required,已文档核验2024Q14: 原卷真题p5; 答案2024广州中考（解析版）.pdf; 年报p27; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-14,2024广州中考.pdf,真题p5,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p27;文档核验:2024Q14逐题分析,0.7798,0.5702,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0189,year_report_observation,YRO-C003-2024-15,year_report_discrimination_review_required,已文档核验2024Q15: 原卷真题p6; 答案2024广州中考（解析版）.pdf; 年报p30; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-15,2024广州中考.pdf,真题p6,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p30;文档核验:2024Q15逐题分析,0.5148,0.7119,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已确认未检索到明确摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0190,year_report_observation,YRO-C003-2024-16,year_report_discrimination_review_required,已文档核验2024Q16: 原卷真题p6; 答案2024广州中考（解析版）.pdf; 年报p36; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-16,2024广州中考.pdf,真题p6,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p36;文档核验:2024Q16逐题分析,0.5651,0.8088,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0191,year_report_observation,YRO-C003-2024-17,year_report_page_unverified,已文档核验2024Q17: 原卷真题p6; 答案2024广州中考（解析版）.pdf; 年报p38; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,medium,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-17,2024广州中考.pdf,真题p6,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p38;文档核验:2024Q17逐题分析,0.5573,0.5282,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0192,year_report_observation,YRO-C003-2024-18,year_report_metric_review_required,已文档核验2024Q18: 原卷真题p7; 答案2024广州中考（解析版）.pdf; 年报p13; 难度/区分度已摘录或补录; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2024-18,2024广州中考.pdf,真题p7,2024广州中考（解析版）.pdf,参考答案文件对应题号,年报p13;文档核验:2024Q18逐题分析,0.4094,0.625,difficulty:准确摘录或统计表补录; discrimination:准确摘录或统计表补录,已摘录,已摘录,resolved_complete
QI-C003-0193,year_report_observation,YRO-C003-2025-01,year_report_discrimination_review_required,已文档核验2025Q01: 原卷真题p1; 答案2025广州中考（解析版）.pdf; 年报p7; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-01,2025广州中考.pdf,真题p1,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p7;文档核验:2025Q01逐题分析,0.9388,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0194,year_report_observation,YRO-C003-2025-02,year_report_human_confirmation_required,已文档核验2025Q02: 原卷真题p1; 答案2025广州中考（解析版）.pdf; 年报p7; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-02,2025广州中考.pdf,真题p1,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p7;文档核验:2025Q02逐题分析,0.86,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0195,year_report_observation,YRO-C003-2025-03,year_report_discrimination_review_required,已文档核验2025Q03: 原卷真题p1; 答案2025广州中考（解析版）.pdf; 年报p8; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-03,2025广州中考.pdf,真题p1,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p8;文档核验:2025Q03逐题分析,0.94,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0196,year_report_observation,YRO-C003-2025-04,year_report_discrimination_review_required,已文档核验2025Q04: 原卷真题p1; 答案2025广州中考（解析版）.pdf; 年报p8; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-04,2025广州中考.pdf,真题p1,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p8;文档核验:2025Q04逐题分析,0.9331,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0197,year_report_observation,YRO-C003-2025-05,year_report_discrimination_review_required,已文档核验2025Q05: 原卷真题p2; 答案2025广州中考（解析版）.pdf; 年报p10; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-05,2025广州中考.pdf,真题p2,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p10;文档核验:2025Q05逐题分析,0.82,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0198,year_report_observation,YRO-C003-2025-06,year_report_discrimination_review_required,已文档核验2025Q06: 原卷真题p2; 答案2025广州中考（解析版）.pdf; 年报p12; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-06,2025广州中考.pdf,真题p2,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p12;文档核验:2025Q06逐题分析,0.8392,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0199,year_report_observation,YRO-C003-2025-07,year_report_discrimination_review_required,已文档核验2025Q07: 原卷真题p2; 答案2025广州中考（解析版）.pdf; 年报p13; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-07,2025广州中考.pdf,真题p2,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p13;文档核验:2025Q07逐题分析,0.7304,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0200,year_report_observation,YRO-C003-2025-08,year_report_discrimination_review_required,已文档核验2025Q08: 原卷真题p1; 答案2025广州中考（解析版）.pdf; 年报p14; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-08,2025广州中考.pdf,真题p1,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p14;文档核验:2025Q08逐题分析,0.82,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0201,year_report_observation,YRO-C003-2025-09,year_report_metric_review_required,已文档核验2025Q09: 原卷真题p3; 答案2025广州中考（解析版）.pdf; 年报p15; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-09,2025广州中考.pdf,真题p3,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p15;文档核验:2025Q09逐题分析,0.4789,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0202,year_report_observation,YRO-C003-2025-10,year_report_discrimination_review_required,已文档核验2025Q10: 原卷真题p3; 答案2025广州中考（解析版）.pdf; 年报p17; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-10,2025广州中考.pdf,真题p3,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p17;文档核验:2025Q10逐题分析,0.4583,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0203,year_report_observation,YRO-C003-2025-11,year_report_discrimination_review_required,已文档核验2025Q11: 原卷真题p4; 答案2025广州中考（解析版）.pdf; 年报p17; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-11,2025广州中考.pdf,真题p4,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p17;文档核验:2025Q11逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0204,year_report_observation,YRO-C003-2025-12,year_report_metric_review_required,已文档核验2025Q12: 原卷真题p4; 答案2025广州中考（解析版）.pdf; 年报p19; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-12,2025广州中考.pdf,真题p4,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p19;文档核验:2025Q12逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0205,year_report_observation,YRO-C003-2025-13,year_report_discrimination_review_required,已文档核验2025Q13: 原卷真题p5; 答案2025广州中考（解析版）.pdf; 年报p22; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-13,2025广州中考.pdf,真题p5,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p22;文档核验:2025Q13逐题分析,1,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0206,year_report_observation,YRO-C003-2025-14,year_report_discrimination_review_required,已文档核验2025Q14: 原卷真题p5; 答案2025广州中考（解析版）.pdf; 年报p24; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-14,2025广州中考.pdf,真题p5,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p24;文档核验:2025Q14逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0207,year_report_observation,YRO-C003-2025-15,year_report_metric_review_required,已文档核验2025Q15: 原卷真题p5; 答案2025广州中考（解析版）.pdf; 年报p27; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-15,2025广州中考.pdf,真题p5,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p27;文档核验:2025Q15逐题分析,0.7656,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0208,year_report_observation,YRO-C003-2025-16,year_report_discrimination_review_required,已文档核验2025Q16: 原卷真题p6; 答案2025广州中考（解析版）.pdf; 年报p29; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-16,2025广州中考.pdf,真题p6,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p29;文档核验:2025Q16逐题分析,1,,difficulty:准确摘录或统计表补录; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0209,year_report_observation,YRO-C003-2025-17,year_report_metric_review_required,已文档核验2025Q17: 原卷真题p6; 答案2025广州中考（解析版）.pdf; 年报p31; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-17,2025广州中考.pdf,真题p6,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p31;文档核验:2025Q17逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
QI-C003-0210,year_report_observation,YRO-C003-2025-18,year_report_metric_review_required,已文档核验2025Q18: 原卷真题p7; 答案2025广州中考（解析版）.pdf; 年报p37; 难度/区分度含确认缺项; 错误/建议已摘录或确认缺项,low,已关闭；后续 active 前由 C002S 复核,resolved,true,QPHY-C003-2025-18,2025广州中考.pdf,真题p7,2025广州中考（解析版）.pdf,参考答案文件对应题号,年报p37;文档核验:2025Q18逐题分析,,,difficulty:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认; discrimination:年报对应页/统计表未提供或未能可靠提取，已作为缺项确认,已确认未检索到明确摘录,已摘录,resolved_with_unavailable_or_unextracted_fields
